ID,Binomial,CommonName,FamilyCommonName,Class,Order,Family,Genus,Species,Subspecies,FunctionalGroup,EPBCStatus,IUCNStatus,MaxStatus,NationalPriorityTaxa,State,Region,RegionCentroidLatitude,RegionCentroidLongitude
4845,Caladenia_xanthochila,Yellow-lip Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,xanthochila,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4846,Caladenia_xanthochila,Yellow-lip Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,xanthochila,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4847,Calectasia_pignattiana,Stilted Tinsel Lily,,,Liliales,Dasypogonaceae,Calectasia,pignattiana,,Herbaceous,Vulnerable,,Vulnerable,No,Western Australia,Katanning,-32.41332852,117.1792762
4848,Calochilus_richiae,Bald-tip Beard-orchid,,,Asparagales,Orchidaceae,Calochilus,richiae,,Orchid,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
4849,Cassinia_tegulata,Avenue Cassinia,,,Asterales,Asteraceae,Cassinia,tegulata,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Lucindale,-36.95318691,140.406113
4850,Cassinia_tegulata,Avenue Cassinia,,,Asterales,Asteraceae,Cassinia,tegulata,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Lowan Mallee,-35.64006379,140.609955
4851,Cassinia_tegulata,Avenue Cassinia,,,Asterales,Asteraceae,Cassinia,tegulata,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Lowan Mallee,-35.64006379,140.609955
4852,Cassinia_tegulata,Avenue Cassinia,,,Asterales,Asteraceae,Cassinia,tegulata,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Lowan Mallee,-35.64006379,140.609955
4853,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Northern Flinders,-30.56704355,138.798038
4854,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4855,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4856,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4857,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4858,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4859,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4860,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4861,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4862,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4863,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4864,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4865,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4866,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4867,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4868,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4869,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4870,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4871,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4872,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4873,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4874,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4875,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4876,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4877,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4878,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4879,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4880,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4881,Acacia_menzelii,Menzel's Wattle,,,Fabales,Fabaceae,Acacia,menzelii,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4882,Codonocarpus_pyramidalis,"Slender Bell-fruit, Camel Poison",,,Brassicales,Gyrostemonaceae,Codonocarpus,pyramidalis,,"Shrub,Tree",Vulnerable,Vulnerable,Vulnerable,No,South Australia,Northern Flinders,-30.56704355,138.798038
4883,Codonocarpus_pyramidalis,"Slender Bell-fruit, Camel Poison",,,Brassicales,Gyrostemonaceae,Codonocarpus,pyramidalis,,"Shrub,Tree",Vulnerable,Vulnerable,Vulnerable,No,South Australia,Northern Flinders,-30.56704355,138.798038
4884,Codonocarpus_pyramidalis,"Slender Bell-fruit, Camel Poison",,,Brassicales,Gyrostemonaceae,Codonocarpus,pyramidalis,,"Shrub,Tree",Vulnerable,Vulnerable,Vulnerable,No,South Australia,Northern Flinders,-30.56704355,138.798038
4885,Acacia_peuce,"Waddy, Waddi, Waddy-wood, Birdsville Wattle",,,Fabales,Fabaceae,Acacia,peuce,,Tree,Vulnerable,,Vulnerable,Yes,Northern Territory,Simpson Desert,-24.59532144,136.5659338
4886,Acacia_pickardii,Birds Nest Wattle,,,Fabales,Fabaceae,Acacia,pickardii,,"Shrub,Tree",Vulnerable,,Vulnerable,No,South Australia,Sturt Stony Desert,-26.95205403,139.7664607
4887,Acacia_pickardii,Birds Nest Wattle,,,Fabales,Fabaceae,Acacia,pickardii,,"Shrub,Tree",Vulnerable,,Vulnerable,No,South Australia,Sturt Stony Desert,-26.95205403,139.7664607
4888,Acacia_pickardii,Birds Nest Wattle,,,Fabales,Fabaceae,Acacia,pickardii,,"Shrub,Tree",Vulnerable,,Vulnerable,No,South Australia,Sturt Stony Desert,-26.95205403,139.7664607
4889,Acacia_pickardii,Birds Nest Wattle,,,Fabales,Fabaceae,Acacia,pickardii,,"Shrub,Tree",Vulnerable,,Vulnerable,No,South Australia,Sturt Stony Desert,-26.95205403,139.7664607
4890,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4891,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4892,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4893,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4894,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4895,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4896,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4897,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4898,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4899,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4900,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4901,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4902,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4903,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4904,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4905,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4906,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4907,Acacia_pinguifolia,"Fat-leaved Wattle, Fat-leaf Wattle",,,Fabales,Fabaceae,Acacia,pinguifolia,,Shrub,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4908,Corunastylis_ectopa,"Brindabella Midge-orchid, Ectopic Midge-orchid",,,Asparagales,Orchidaceae,Corunastylis,ectopa,,Orchid,Critically Endangered,,Critically Endangered,No,Australian Capital Territory,Bondo,-35.43876199,148.8460307
4909,Acacia_pubifolia,Velvet Wattle,,,Fabales,Fabaceae,Acacia,pubifolia,,"Shrub,Tree",Vulnerable,,Vulnerable,No,New South Wales,Severn River Volcanics,-29.47466597,151.3906724
4910,Acacia_pubifolia,Velvet Wattle,,,Fabales,Fabaceae,Acacia,pubifolia,,"Shrub,Tree",Vulnerable,,Vulnerable,No,New South Wales,Binghi Plateau,-29.24111411,151.6099142
4911,Acacia_pubifolia,Velvet Wattle,,,Fabales,Fabaceae,Acacia,pubifolia,,"Shrub,Tree",Vulnerable,,Vulnerable,No,New South Wales,Eastern Nandewars,-30.49557328,151.0729317
4912,Phebalium_glandulosum_subsp_eglandulosum,Rusty Desert Phebalium,,,Sapindales,Rutaceae,Phebalium,glandulosum,subsp. eglandulosum,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Binghi Plateau,-29.24111411,151.6099142
4913,Phebalium_glandulosum_subsp_eglandulosum,Rusty Desert Phebalium,,,Sapindales,Rutaceae,Phebalium,glandulosum,subsp. eglandulosum,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Binghi Plateau,-29.24111411,151.6099142
4914,Phebalium_glandulosum_subsp_eglandulosum,Rusty Desert Phebalium,,,Sapindales,Rutaceae,Phebalium,glandulosum,subsp. eglandulosum,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Binghi Plateau,-29.24111411,151.6099142
4915,Phebalium_glandulosum_subsp_eglandulosum,Rusty Desert Phebalium,,,Sapindales,Rutaceae,Phebalium,glandulosum,subsp. eglandulosum,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Binghi Plateau,-29.24111411,151.6099142
4916,Phebalium_glandulosum_subsp_eglandulosum,Rusty Desert Phebalium,,,Sapindales,Rutaceae,Phebalium,glandulosum,subsp. eglandulosum,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Binghi Plateau,-29.24111411,151.6099142
4917,Pimelea_cremnophila,,,,Myrtales,Thymelaeaceae,Pimelea,cremnophila,,Shrub,Critically Endangered,,Critically Endangered,Yes,New South Wales,Walcha Plateau,-31.20398431,151.6700563
4918,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4919,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4920,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4921,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4922,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4923,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4924,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-35.33131139,138.668376
4925,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4926,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4927,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4928,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4929,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4930,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4931,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4932,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4933,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Fleurieu,-35.33131139,138.668376
4934,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4935,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4936,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4937,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4938,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4939,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4940,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4941,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4942,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4943,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-35.33131139,138.668376
4944,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4945,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4946,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4947,Acacia_rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",,,Fabales,Fabaceae,Acacia,rhetinocarpa,,Shrub,Vulnerable,,Vulnerable,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4948,Prasophyllum_murfetii,Fleurieu Leek Orchid,,,Asparagales,Orchidaceae,Prasophyllum,murfetii,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4949,Prasophyllum_murfetii,Fleurieu Leek Orchid,,,Asparagales,Orchidaceae,Prasophyllum,murfetii,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4950,Prasophyllum_murfetii,Fleurieu Leek Orchid,,,Asparagales,Orchidaceae,Prasophyllum,murfetii,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4951,Prasophyllum_murfetii,Fleurieu Leek Orchid,,,Asparagales,Orchidaceae,Prasophyllum,murfetii,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4952,Prasophyllum_murfetii,Fleurieu Leek Orchid,,,Asparagales,Orchidaceae,Prasophyllum,murfetii,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4953,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4954,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4955,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4956,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4957,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4958,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4959,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4960,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4961,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4962,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4963,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4964,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4965,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4966,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4967,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4968,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4969,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4970,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4971,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4972,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4973,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
